actiune, timestamp
save_produs||2026-05-23T20:50:56.299976100
findAll_produse||2026-05-23T20:50:56.300980100
findById_produs||2026-05-23T20:50:56.305092300
update_produs||2026-05-23T20:50:56.313088700
findById_produs||2026-05-23T20:50:56.313088700
save_licitatie||2026-05-23T20:50:56.328493800
findAll_licitatii||2026-05-23T20:50:56.328493800
findById_licitatie||2026-05-23T20:50:56.331507700
update_licitatie||2026-05-23T20:50:56.341722500
findById_licitatie||2026-05-23T20:50:56.341722500
save_lot||2026-05-23T20:50:56.358081
save_lot||2026-05-23T20:50:56.368547900
update_licitatie||2026-05-23T20:50:56.376680200
update_lot||2026-05-23T20:50:56.382689400
update_lot||2026-05-23T20:50:56.388686200
save_oferta||2026-05-23T20:50:56.400953600
save_oferta||2026-05-23T20:50:56.406959100
save_oferta||2026-05-23T20:50:56.413007800
save_oferta||2026-05-23T20:50:56.420982400
findByLotId_oferta||2026-05-23T20:50:56.421973400
update_lot||2026-05-23T20:50:56.439579900
save_tranzactie||2026-05-23T20:50:56.446094200
update_licitatie||2026-05-23T20:50:56.453102500
save_tranzactie||2026-05-23T20:50:56.458242500
update_lot||2026-05-23T20:50:56.463528900
save_notificare||2026-05-23T20:50:56.472173300
save_notificare||2026-05-23T20:50:56.477195600
save_notificare||2026-05-23T20:50:56.481196400
save_notificare||2026-05-23T20:50:56.486199200
save_notificare||2026-05-23T20:50:56.491235400
save_notificare||2026-05-23T20:50:56.496249500
findAll_loturi||2026-05-23T20:50:56.501245100
findById_lot||2026-05-23T20:50:56.511946400
findAll_tranzactii||2026-05-23T20:50:56.526297
findById_lot||2026-05-23T20:50:56.531296
findById_oferta||2026-05-23T20:50:56.535298100
findById_utilizator||2026-05-23T20:50:56.537450100
findById_lot||2026-05-23T20:50:56.539451200
findById_oferta||2026-05-23T20:50:56.543451900
findById_utilizator||2026-05-23T20:50:56.545455800
update_tranzactie||2026-05-23T20:50:56.555199
findById_tranzactie||2026-05-23T20:50:56.555199
findById_lot||2026-05-23T20:50:56.557199300
findById_oferta||2026-05-23T20:50:56.561752500
findById_utilizator||2026-05-23T20:50:56.564747600
findAll_notificari||2026-05-23T20:50:56.566747900
actiune, timestamp
findAll_categorie||2026-05-23T20:51:24.899435900
findById_categorie||2026-05-23T20:51:24.950328800
update_categorie||2026-05-23T20:51:24.958408700
findById_categorie||2026-05-23T20:51:24.958408700
delete_categorie||2026-05-23T20:51:24.970366
findById_categorie||2026-05-23T20:51:24.970366
save_utilizator||2026-05-23T20:51:25.572457600
save_utilizator||2026-05-23T20:51:25.580456600
save_utilizator||2026-05-23T20:51:25.586126300
findAll_utilizatori||2026-05-23T20:51:25.589157900
findById_utilizator||2026-05-23T20:51:25.592158200
update_utilizator||2026-05-23T20:51:25.599058300
findById_utilizator||2026-05-23T20:51:25.599058300
save_produs||2026-05-23T20:51:25.823480200
save_produs||2026-05-23T20:51:25.829047800
save_produs||2026-05-23T20:51:25.834001500
findAll_produse||2026-05-23T20:51:25.835513400
findById_produs||2026-05-23T20:51:25.839148400
update_produs||2026-05-23T20:51:25.848105900
findById_produs||2026-05-23T20:51:25.848105900
save_licitatie||2026-05-23T20:51:25.858210100
findAll_licitatii||2026-05-23T20:51:25.858210100
findById_licitatie||2026-05-23T20:51:25.860164800
update_licitatie||2026-05-23T20:51:25.871896900
findById_licitatie||2026-05-23T20:51:25.871896900
